"date","Month_Year","Year","BNF_Section","BNF_Section_Code","items","actual_cost","BNF_Chapter","BNF_Chapter_Code","Area"
2018-09-01,"September-2018",2018,"Anticoagulants And Protamine","0208",17886,510648.48,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-10-01,"October-2018",2018,"Anticoagulants And Protamine","0208",19691,564534.15,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-11-01,"November-2018",2018,"Anticoagulants And Protamine","0208",19356,559381.13,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-12-01,"December-2018",2018,"Anticoagulants And Protamine","0208",19497,567737.45,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2019-01-01,"January-2019",2019,"Anticoagulants And Protamine","0208",19430,581691.9,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2019-02-01,"February-2019",2019,"Anticoagulants And Protamine","0208",17355,525721.46,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2019-03-01,"March-2019",2019,"Anticoagulants And Protamine","0208",18934,582206.17,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-04-01,"April-2018",2018,"Antiplatelet Drugs","0209",26210,50319.37,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-05-01,"May-2018",2018,"Antiplatelet Drugs","0209",26897,49467.29,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-06-01,"June-2018",2018,"Antiplatelet Drugs","0209",26593,50706.64,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-07-01,"July-2018",2018,"Antiplatelet Drugs","0209",26712,50688.75,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-08-01,"August-2018",2018,"Antiplatelet Drugs","0209",27404,55351.28,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-09-01,"September-2018",2018,"Antiplatelet Drugs","0209",24903,50465.34,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-10-01,"October-2018",2018,"Antiplatelet Drugs","0209",27485,56867.86,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-11-01,"November-2018",2018,"Antiplatelet Drugs","0209",26119,51824.5,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-12-01,"December-2018",2018,"Antiplatelet Drugs","0209",26852,53584.85,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2019-01-01,"January-2019",2019,"Antiplatelet Drugs","0209",26704,54040.56,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2019-02-01,"February-2019",2019,"Antiplatelet Drugs","0209",23945,48115.4,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2019-03-01,"March-2019",2019,"Antiplatelet Drugs","0209",25935,54605.02,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-04-01,"April-2018",2018,"Antifibrinolytic Drugs & Haemostatics","0211",223,3147.2,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-05-01,"May-2018",2018,"Antifibrinolytic Drugs & Haemostatics","0211",268,3947.01,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-06-01,"June-2018",2018,"Antifibrinolytic Drugs & Haemostatics","0211",261,3585.16,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-07-01,"July-2018",2018,"Antifibrinolytic Drugs & Haemostatics","0211",264,3181.27,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-08-01,"August-2018",2018,"Antifibrinolytic Drugs & Haemostatics","0211",275,3574.08,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-09-01,"September-2018",2018,"Antifibrinolytic Drugs & Haemostatics","0211",246,3414.82,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-10-01,"October-2018",2018,"Antifibrinolytic Drugs & Haemostatics","0211",262,2552.52,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-11-01,"November-2018",2018,"Antifibrinolytic Drugs & Haemostatics","0211",276,2627.56,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-12-01,"December-2018",2018,"Antifibrinolytic Drugs & Haemostatics","0211",247,2329.76,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2019-01-01,"January-2019",2019,"Antifibrinolytic Drugs & Haemostatics","0211",275,1900.21,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2019-02-01,"February-2019",2019,"Antifibrinolytic Drugs & Haemostatics","0211",269,1856.16,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2019-03-01,"March-2019",2019,"Antifibrinolytic Drugs & Haemostatics","0211",295,1843.82,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-04-01,"April-2018",2018,"Lipid-Regulating Drugs","0212",53383,126760.2,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-05-01,"May-2018",2018,"Lipid-Regulating Drugs","0212",55065,134914.06,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-06-01,"June-2018",2018,"Lipid-Regulating Drugs","0212",54307,131522.94,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-07-01,"July-2018",2018,"Lipid-Regulating Drugs","0212",54737,133892.31,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-08-01,"August-2018",2018,"Lipid-Regulating Drugs","0212",56507,147825.42,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-09-01,"September-2018",2018,"Lipid-Regulating Drugs","0212",51765,136701.77,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-10-01,"October-2018",2018,"Lipid-Regulating Drugs","0212",57329,96862.42,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-11-01,"November-2018",2018,"Lipid-Regulating Drugs","0212",55570,89240.87,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-12-01,"December-2018",2018,"Lipid-Regulating Drugs","0212",56671,92842.62,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2019-01-01,"January-2019",2019,"Lipid-Regulating Drugs","0212",56660,90101.73,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2019-02-01,"February-2019",2019,"Lipid-Regulating Drugs","0212",51177,79511.45,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2019-03-01,"March-2019",2019,"Lipid-Regulating Drugs","0212",56148,87085.01,"Cardiovascular System","02","NHS Coastal West Sussex CCG"
2018-04-01,"April-2018",2018,"Bronchodilators","0301",20199,232295.93,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-05-01,"May-2018",2018,"Bronchodilators","0301",21214,245474.56,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-06-01,"June-2018",2018,"Bronchodilators","0301",20755,240656.52,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-07-01,"July-2018",2018,"Bronchodilators","0301",20704,241153.25,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-08-01,"August-2018",2018,"Bronchodilators","0301",20493,246478.59,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-09-01,"September-2018",2018,"Bronchodilators","0301",19607,225619.2,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-10-01,"October-2018",2018,"Bronchodilators","0301",21925,247548.99,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-11-01,"November-2018",2018,"Bronchodilators","0301",21698,245729.9,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-12-01,"December-2018",2018,"Bronchodilators","0301",21965,244136.38,"Respiratory System","03","NHS Coastal West Sussex CCG"
2019-01-01,"January-2019",2019,"Bronchodilators","0301",22481,250293.07,"Respiratory System","03","NHS Coastal West Sussex CCG"
2019-02-01,"February-2019",2019,"Bronchodilators","0301",19644,218579.75,"Respiratory System","03","NHS Coastal West Sussex CCG"
2019-03-01,"March-2019",2019,"Bronchodilators","0301",20834,236428.44,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-04-01,"April-2018",2018,"Corticosteroids (Respiratory)","0302",13859,463567.7,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-05-01,"May-2018",2018,"Corticosteroids (Respiratory)","0302",14428,477304.85,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-06-01,"June-2018",2018,"Corticosteroids (Respiratory)","0302",14194,474326.29,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-07-01,"July-2018",2018,"Corticosteroids (Respiratory)","0302",14287,474001.28,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-08-01,"August-2018",2018,"Corticosteroids (Respiratory)","0302",14166,476169.88,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-09-01,"September-2018",2018,"Corticosteroids (Respiratory)","0302",13670,453074.44,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-10-01,"October-2018",2018,"Corticosteroids (Respiratory)","0302",15186,444534.37,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-11-01,"November-2018",2018,"Corticosteroids (Respiratory)","0302",15086,449648.07,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-12-01,"December-2018",2018,"Corticosteroids (Respiratory)","0302",15268,449875.89,"Respiratory System","03","NHS Coastal West Sussex CCG"
2019-01-01,"January-2019",2019,"Corticosteroids (Respiratory)","0302",15253,438740.56,"Respiratory System","03","NHS Coastal West Sussex CCG"
2019-02-01,"February-2019",2019,"Corticosteroids (Respiratory)","0302",13733,397474.7,"Respiratory System","03","NHS Coastal West Sussex CCG"
2019-03-01,"March-2019",2019,"Corticosteroids (Respiratory)","0302",14568,421397.47,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-04-01,"April-2018",2018,"Cromoglycate and Related Therapy and Leukotriene Receptor Antagonists","0303",1788,3663.58,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-05-01,"May-2018",2018,"Cromoglycate and Related Therapy and Leukotriene Receptor Antagonists","0303",1919,3995.31,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-06-01,"June-2018",2018,"Cromoglycate and Related Therapy and Leukotriene Receptor Antagonists","0303",1938,3889.29,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-07-01,"July-2018",2018,"Cromoglycate and Related Therapy and Leukotriene Receptor Antagonists","0303",2006,4015.59,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-08-01,"August-2018",2018,"Cromoglycate and Related Therapy and Leukotriene Receptor Antagonists","0303",1955,4206,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-09-01,"September-2018",2018,"Cromoglycate and Related Therapy and Leukotriene Receptor Antagonists","0303",1857,3798.37,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-10-01,"October-2018",2018,"Cromoglycate and Related Therapy and Leukotriene Receptor Antagonists","0303",2011,4432.33,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-11-01,"November-2018",2018,"Cromoglycate and Related Therapy and Leukotriene Receptor Antagonists","0303",2069,4190.4,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-12-01,"December-2018",2018,"Cromoglycate and Related Therapy and Leukotriene Receptor Antagonists","0303",1991,3965.48,"Respiratory System","03","NHS Coastal West Sussex CCG"
2019-01-01,"January-2019",2019,"Cromoglycate and Related Therapy and Leukotriene Receptor Antagonists","0303",2046,4123.61,"Respiratory System","03","NHS Coastal West Sussex CCG"
2019-02-01,"February-2019",2019,"Cromoglycate and Related Therapy and Leukotriene Receptor Antagonists","0303",1788,3341.1,"Respiratory System","03","NHS Coastal West Sussex CCG"
2019-03-01,"March-2019",2019,"Cromoglycate and Related Therapy and Leukotriene Receptor Antagonists","0303",2059,4075.92,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-04-01,"April-2018",2018,"Antihistamines, Hyposensitisations & Allergic Emergencies","0304",9794,36819.72,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-05-01,"May-2018",2018,"Antihistamines, Hyposensitisations & Allergic Emergencies","0304",11169,41264.85,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-06-01,"June-2018",2018,"Antihistamines, Hyposensitisations & Allergic Emergencies","0304",12674,47019.86,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-07-01,"July-2018",2018,"Antihistamines, Hyposensitisations & Allergic Emergencies","0304",11523,43186.17,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-08-01,"August-2018",2018,"Antihistamines, Hyposensitisations & Allergic Emergencies","0304",10081,40999.82,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-09-01,"September-2018",2018,"Antihistamines, Hyposensitisations & Allergic Emergencies","0304",9123,45707.79,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-10-01,"October-2018",2018,"Antihistamines, Hyposensitisations & Allergic Emergencies","0304",9285,44217.32,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-11-01,"November-2018",2018,"Antihistamines, Hyposensitisations & Allergic Emergencies","0304",8628,34110.54,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-12-01,"December-2018",2018,"Antihistamines, Hyposensitisations & Allergic Emergencies","0304",8170,34932.96,"Respiratory System","03","NHS Coastal West Sussex CCG"
2019-01-01,"January-2019",2019,"Antihistamines, Hyposensitisations & Allergic Emergencies","0304",8649,35941.47,"Respiratory System","03","NHS Coastal West Sussex CCG"
2019-02-01,"February-2019",2019,"Antihistamines, Hyposensitisations & Allergic Emergencies","0304",7738,33329.79,"Respiratory System","03","NHS Coastal West Sussex CCG"
2019-03-01,"March-2019",2019,"Antihistamines, Hyposensitisations & Allergic Emergencies","0304",9246,42444.83,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-04-01,"April-2018",2018,"Mucolytics","0307",1851,13166.6,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-05-01,"May-2018",2018,"Mucolytics","0307",1886,13531.24,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-06-01,"June-2018",2018,"Mucolytics","0307",1867,12474.22,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-07-01,"July-2018",2018,"Mucolytics","0307",1864,12529.97,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-08-01,"August-2018",2018,"Mucolytics","0307",1965,13942.35,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-09-01,"September-2018",2018,"Mucolytics","0307",1779,12890.9,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-10-01,"October-2018",2018,"Mucolytics","0307",2017,14560.58,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-11-01,"November-2018",2018,"Mucolytics","0307",1945,11957.38,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-12-01,"December-2018",2018,"Mucolytics","0307",2036,12680.64,"Respiratory System","03","NHS Coastal West Sussex CCG"
2019-01-01,"January-2019",2019,"Mucolytics","0307",2073,13425.07,"Respiratory System","03","NHS Coastal West Sussex CCG"
2019-02-01,"February-2019",2019,"Mucolytics","0307",1861,9911.56,"Respiratory System","03","NHS Coastal West Sussex CCG"
2019-03-01,"March-2019",2019,"Mucolytics","0307",2059,13079.41,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-04-01,"April-2018",2018,"Aromatic Inhalations","0308",2,2.59,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-05-01,"May-2018",2018,"Aromatic Inhalations","0308",1,1.3,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-06-01,"June-2018",2018,"Aromatic Inhalations","0308",2,2.6,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-07-01,"July-2018",2018,"Aromatic Inhalations","0308",2,2.6,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-08-01,"August-2018",2018,"Aromatic Inhalations","0308",1,1.3,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-09-01,"September-2018",2018,"Aromatic Inhalations","0308",1,1.3,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-10-01,"October-2018",2018,"Aromatic Inhalations","0308",1,1.3,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-11-01,"November-2018",2018,"Aromatic Inhalations","0308",2,2.6,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-12-01,"December-2018",2018,"Aromatic Inhalations","0308",4,5.2,"Respiratory System","03","NHS Coastal West Sussex CCG"
2019-01-01,"January-2019",2019,"Aromatic Inhalations","0308",2,2.6,"Respiratory System","03","NHS Coastal West Sussex CCG"
2019-02-01,"February-2019",2019,"Aromatic Inhalations","0308",3,22.88,"Respiratory System","03","NHS Coastal West Sussex CCG"
2019-03-01,"March-2019",2019,"Aromatic Inhalations","0308",2,10.41,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-04-01,"April-2018",2018,"Cough Preparations","0309",148,272.58,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-05-01,"May-2018",2018,"Cough Preparations","0309",128,258.72,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-06-01,"June-2018",2018,"Cough Preparations","0309",124,2017.62,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-07-01,"July-2018",2018,"Cough Preparations","0309",105,1956.44,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-08-01,"August-2018",2018,"Cough Preparations","0309",120,3799.24,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-09-01,"September-2018",2018,"Cough Preparations","0309",111,225.67,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-10-01,"October-2018",2018,"Cough Preparations","0309",163,296.29,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-11-01,"November-2018",2018,"Cough Preparations","0309",167,328.74,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-12-01,"December-2018",2018,"Cough Preparations","0309",191,368.26,"Respiratory System","03","NHS Coastal West Sussex CCG"
2019-01-01,"January-2019",2019,"Cough Preparations","0309",231,407.65,"Respiratory System","03","NHS Coastal West Sussex CCG"
2019-02-01,"February-2019",2019,"Cough Preparations","0309",169,309.19,"Respiratory System","03","NHS Coastal West Sussex CCG"
2019-03-01,"March-2019",2019,"Cough Preparations","0309",150,291.87,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-04-01,"April-2018",2018,"Systemic Nasal Decongestants","0310",14,41.5,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-05-01,"May-2018",2018,"Systemic Nasal Decongestants","0310",9,28.71,"Respiratory System","03","NHS Coastal West Sussex CCG"
2018-06-01,"June-2018",2018,"Systemic Nasal Decongestants","0310",9,38.57,"Respiratory System","03","NHS Coastal West Sussex CCG"
